CODEGEO,NIVGEO,UNIT_label_fr,UNIT,NA17,OBS_VALUE,NA17_label,DATASET_VERSION,DATASET_NAME,DATA_DATE,SPHEREECO,DOMPUB,SPHEREECO_label,DOMPUB_label
23,DEP,Nombre d'établissements,NBET,,632.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Nombre d'établissements,NBET,,629.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Nombre d'établissements,NBET,,3.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Nombre d'établissements,NBET,,3372.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Nombre d'établissements,NBET,,2196.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Nombre d'établissements,NBET,,1176.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Postes salariés dans les établissements,NBSALET,,31570.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Postes salariés dans les établissements,NBSALET,,24359.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Postes salariés dans les établissements,NBSALET,,7211.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Postes salariés dans les établissements,NBSALET,,11495.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Postes salariés dans les établissements,NBSALET,,11419.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Postes salariés dans les établissements,NBSALET,,76.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Postes salariés dans les établissements,NBSALET,,20075.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Postes salariés dans les établissements,NBSALET,,12940.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
23,DEP,Postes salariés dans les établissements,NBSALET,,7135.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Nombre d'établissements,NBET,,14619.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Nombre d'établissements,NBET,,10336.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Nombre d'établissements,NBET,,4283.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Nombre d'établissements,NBET,,1376.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Nombre d'établissements,NBET,,1369.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Nombre d'établissements,NBET,,7.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Nombre d'établissements,NBET,,13243.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Nombre d'établissements,NBET,,8967.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Nombre d'établissements,NBET,,4276.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Postes salariés dans les établissements,NBSALET,,116653.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Postes salariés dans les établissements,NBSALET,,84408.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Postes salariés dans les établissements,NBSALET,,32245.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Postes salariés dans les établissements,NBSALET,,34163.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Postes salariés dans les établissements,NBSALET,,33636.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Postes salariés dans les établissements,NBSALET,,527.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Postes salariés dans les établissements,NBSALET,,82490.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Postes salariés dans les établissements,NBSALET,,50772.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
24,DEP,Postes salariés dans les établissements,NBSALET,,31718.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Nombre d'établissements,NBET,,16061.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Nombre d'établissements,NBET,,11354.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Nombre d'établissements,NBET,,4707.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Nombre d'établissements,NBET,,1502.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Nombre d'établissements,NBET,,1496.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Nombre d'établissements,NBET,,6.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Nombre d'établissements,NBET,,14559.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Nombre d'établissements,NBET,,9858.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Nombre d'établissements,NBET,,4701.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Postes salariés dans les établissements,NBSALET,,188406.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Postes salariés dans les établissements,NBSALET,,121252.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Postes salariés dans les établissements,NBSALET,,67154.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Postes salariés dans les établissements,NBSALET,,49550.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Postes salariés dans les établissements,NBSALET,,48912.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Postes salariés dans les établissements,NBSALET,,638.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Postes salariés dans les établissements,NBSALET,,138856.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Postes salariés dans les établissements,NBSALET,,72340.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
25,DEP,Postes salariés dans les établissements,NBSALET,,66516.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Nombre d'établissements,NBET,,18883.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Nombre d'établissements,NBET,,12649.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Nombre d'établissements,NBET,,6234.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Nombre d'établissements,NBET,,1177.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Nombre d'établissements,NBET,,1169.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Nombre d'établissements,NBET,,8.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Nombre d'établissements,NBET,,17706.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,2,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Nombre d'établissements,NBET,,11480.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,2,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Nombre d'établissements,NBET,,6226.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,2,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Postes salariés dans les établissements,NBSALET,,184995.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,ENS,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Postes salariés dans les établissements,NBSALET,,110198.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,ENS,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Postes salariés dans les établissements,NBSALET,,74797.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,ENS,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Postes salariés dans les établissements,NBSALET,,34780.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,ENS,1,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Postes salariés dans les établissements,NBSALET,,34061.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,1,1,Sphère économique,Appartenance au domaine public d'un établissement
26,DEP,Postes salariés dans les établissements,NBSALET,,719.0,,GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,2,1,Sphère économique,Appartenance au domaine public d'un établissement
