periode,population,description,zone,id_serie,annee
2015,1601569.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2015
2016,1603268.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2016
2017,1609306.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2017
2018,1619120.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2018
2019,1624357.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2019
2020,1626213.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2020
2021,1635291.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2021
2022,1647435.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2022
2023,1653212.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2023
2024,1658614.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2024
2025,1663974.0,Estimations de population - Ensemble - Hauts-de-Seine,D92,1760172,2025
1975,1321465.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1975
1976,1319697.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1976
1977,1319122.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1977
1978,1319756.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1978
1979,1319168.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1979
1980,1319560.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1980
1981,1321815.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1981
1982,1324843.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1982
1983,1331717.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1983
1984,1333360.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1984
1985,1340275.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1985
1986,1347656.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1986
1987,1360152.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1987
1988,1365372.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1988
1989,1372768.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1989
1990,1378576.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1990
1991,1380953.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1991
1992,1384908.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1992
1993,1387427.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1993
1994,1389787.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1994
1995,1389976.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1995
1996,1389668.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1996
1997,1388804.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1997
1998,1386023.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1998
1999,1383319.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,1999
2000,1396942.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2000
2001,1411789.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2001
2002,1427204.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2002
2003,1442929.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2003
2004,1458081.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2004
2005,1474920.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2005
2006,1491970.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2006
2007,1502340.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2007
2008,1506466.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2008
2009,1515983.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2009
2010,1522048.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2010
2011,1529928.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2011
2012,1538726.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2012
2013,1552482.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2013
2014,1571028.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2014
2015,1592663.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2015
2016,1606660.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2016
2017,1623111.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2017
2018,1632677.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2018
2019,1644903.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2019
2020,1655422.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2020
2021,1668670.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2021
2022,1681725.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2022
2023,1692115.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2023
2024,1702158.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2024
2025,1711876.0,Estimations de population - Ensemble - Seine-Saint-Denis,D93,1760173,2025
1975,1214712.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1975
1976,1210395.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1976
1977,1207213.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1977
1978,1204660.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1978
1979,1200664.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1979
1980,1197530.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1980
1981,1195305.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1981
1982,1193389.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1982
1983,1198174.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1983
1984,1199080.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1984
1985,1198807.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1985
1986,1200734.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1986
1987,1203734.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1987
1988,1208297.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1988
1989,1211985.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1989
1990,1213446.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1990
1991,1215154.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1991
1992,1218450.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1992
1993,1221158.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1993
1994,1222214.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1994
1995,1221918.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1995
1996,1221145.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1996
1997,1222429.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1997
1998,1225473.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1998
1999,1227030.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,1999
2000,1236443.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2000
2001,1246724.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2001
2002,1256515.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2002
2003,1266690.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2003
2004,1276157.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2004
2005,1287350.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2005
2006,1298340.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2006
2007,1302889.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2007
2008,1310876.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2008
2009,1318537.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2009
2010,1327732.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2010
2011,1333702.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2011
2012,1341831.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2012
2013,1354005.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2013
2014,1365039.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2014
2015,1372389.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2015
2016,1378151.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2016
2017,1387926.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2017
2018,1396913.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2018
2019,1407124.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2019
2020,1407972.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2020
2021,1415367.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2021
2022,1419531.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2022
2023,1422186.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2023
2024,1424361.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2024
2025,1426433.0,Estimations de population - Ensemble - Val-de-Marne,D94,1760174,2025
1975,838295.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1975
1976,849034.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1976
1977,859691.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1977
1978,871525.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1978
1979,882365.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1979
1980,893760.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1980
1981,906577.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1981
1982,919604.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1982
1983,931789.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1983
1984,943813.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1984
1985,958030.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1985
1986,974616.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1986
1987,993428.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1987
1988,1012643.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1988
1989,1029725.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1989
1990,1047553.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1990
1991,1057350.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1991
1992,1067699.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1992
1993,1076500.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1993
1994,1082848.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1994
1995,1090916.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1995
1996,1097809.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1996
1997,1100050.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1997
1998,1100782.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1998
1999,1104533.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,1999
2000,1111072.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2000
2001,1118301.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2001
2002,1125740.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2002
2003,1133014.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2003
2004,1140328.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2004
2005,1148764.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2005
2006,1157052.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2006
2007,1160721.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2007
2008,1165397.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2008
2009,1168892.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2009
2010,1171161.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2010
2011,1180365.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2011
2012,1187081.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2012
2013,1194681.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2013
2014,1205539.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2014
2015,1215390.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2015
2016,1221923.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2016
2017,1228618.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2017
2018,1238581.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2018
2019,1249674.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2019
2020,1251804.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2020
2021,1256607.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2021
2022,1270845.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2022
2023,1277071.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2023
2024,1282581.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2024
2025,1287589.0,Estimations de population - Ensemble - Val-d'Oise,D95,1760175,2025
1990,351844.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,1990
1991,354536.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,1991
1992,357482.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,1992
1993,360681.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,1993
1994,364140.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,1994
1995,367867.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,1995
1996,371873.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,1996
1997,376164.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,1997
1998,380738.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,1998
1999,385609.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,1999
2000,388045.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,2000
2001,390672.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,2001
2002,393024.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,2002
2003,394881.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,2003
2004,396992.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,2004
2005,399178.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,2005
2006,400736.0,Estimations de population - Ensemble - Guadeloupe,D971,1760176,2006
