periode,revenu,description,zone,id_serie,annee
2013,11397.0,Revenu disponible par unité de consommation : 1er décile - Jura,D39,1741430,2013
2014,11509.0,Revenu disponible par unité de consommation : 1er décile - Jura,D39,1741430,2014
2015,11708.0,Revenu disponible par unité de consommation : 1er décile - Jura,D39,1741430,2015
2012,11388.0,Revenu disponible par unité de consommation : 1er décile - Landes,D40,1741431,2012
2013,11510.0,Revenu disponible par unité de consommation : 1er décile - Landes,D40,1741431,2013
2014,11535.0,Revenu disponible par unité de consommation : 1er décile - Landes,D40,1741431,2014
2015,11671.0,Revenu disponible par unité de consommation : 1er décile - Landes,D40,1741431,2015
2012,11189.0,Revenu disponible par unité de consommation : 1er décile - Loir-et-Cher,D41,1741432,2012
2013,11277.0,Revenu disponible par unité de consommation : 1er décile - Loir-et-Cher,D41,1741432,2013
2014,11324.0,Revenu disponible par unité de consommation : 1er décile - Loir-et-Cher,D41,1741432,2014
2015,11402.0,Revenu disponible par unité de consommation : 1er décile - Loir-et-Cher,D41,1741432,2015
2012,10699.0,Revenu disponible par unité de consommation : 1er décile - Loire,D42,1741433,2012
2013,10839.0,Revenu disponible par unité de consommation : 1er décile - Loire,D42,1741433,2013
2014,10851.0,Revenu disponible par unité de consommation : 1er décile - Loire,D42,1741433,2014
2015,10859.0,Revenu disponible par unité de consommation : 1er décile - Loire,D42,1741433,2015
2012,11130.0,Revenu disponible par unité de consommation : 1er décile - Haute-Loire,D43,1741434,2012
2013,11226.0,Revenu disponible par unité de consommation : 1er décile - Haute-Loire,D43,1741434,2013
2014,11392.0,Revenu disponible par unité de consommation : 1er décile - Haute-Loire,D43,1741434,2014
2015,11555.0,Revenu disponible par unité de consommation : 1er décile - Haute-Loire,D43,1741434,2015
2012,11956.0,Revenu disponible par unité de consommation : 1er décile - Loire-Atlantique,D44,1741435,2012
2013,12125.0,Revenu disponible par unité de consommation : 1er décile - Loire-Atlantique,D44,1741435,2013
2014,12139.0,Revenu disponible par unité de consommation : 1er décile - Loire-Atlantique,D44,1741435,2014
2015,12201.0,Revenu disponible par unité de consommation : 1er décile - Loire-Atlantique,D44,1741435,2015
2012,11102.0,Revenu disponible par unité de consommation : 1er décile - Loiret,D45,1741436,2012
2013,11209.0,Revenu disponible par unité de consommation : 1er décile - Loiret,D45,1741436,2013
2014,11171.0,Revenu disponible par unité de consommation : 1er décile - Loiret,D45,1741436,2014
2015,11176.0,Revenu disponible par unité de consommation : 1er décile - Loiret,D45,1741436,2015
2012,10313.0,Revenu disponible par unité de consommation : 1er décile - Lot,D46,1741437,2012
2013,10406.0,Revenu disponible par unité de consommation : 1er décile - Lot,D46,1741437,2013
2014,10624.0,Revenu disponible par unité de consommation : 1er décile - Lot,D46,1741437,2014
2015,10763.0,Revenu disponible par unité de consommation : 1er décile - Lot,D46,1741437,2015
2012,10011.0,Revenu disponible par unité de consommation : 1er décile - Lot-et-Garonne,D47,1741438,2012
2013,10232.0,Revenu disponible par unité de consommation : 1er décile - Lot-et-Garonne,D47,1741438,2013
2014,10298.0,Revenu disponible par unité de consommation : 1er décile - Lot-et-Garonne,D47,1741438,2014
2015,10368.0,Revenu disponible par unité de consommation : 1er décile - Lot-et-Garonne,D47,1741438,2015
2012,10204.0,Revenu disponible par unité de consommation : 1er décile - Lozère,D48,1741439,2012
2013,10483.0,Revenu disponible par unité de consommation : 1er décile - Lozère,D48,1741439,2013
2014,10693.0,Revenu disponible par unité de consommation : 1er décile - Lozère,D48,1741439,2014
2015,10729.0,Revenu disponible par unité de consommation : 1er décile - Lozère,D48,1741439,2015
2012,11485.0,Revenu disponible par unité de consommation : 1er décile - Maine-et-Loire,D49,1741440,2012
2013,11627.0,Revenu disponible par unité de consommation : 1er décile - Maine-et-Loire,D49,1741440,2013
2014,11653.0,Revenu disponible par unité de consommation : 1er décile - Maine-et-Loire,D49,1741440,2014
2015,11760.0,Revenu disponible par unité de consommation : 1er décile - Maine-et-Loire,D49,1741440,2015
2012,11025.0,Revenu disponible par unité de consommation : 1er décile - Manche,D50,1741441,2012
2013,11306.0,Revenu disponible par unité de consommation : 1er décile - Manche,D50,1741441,2013
2014,11449.0,Revenu disponible par unité de consommation : 1er décile - Manche,D50,1741441,2014
2015,11502.0,Revenu disponible par unité de consommation : 1er décile - Manche,D50,1741441,2015
2012,10747.0,Revenu disponible par unité de consommation : 1er décile - Marne,D51,1741442,2012
2013,10878.0,Revenu disponible par unité de consommation : 1er décile - Marne,D51,1741442,2013
2014,10823.0,Revenu disponible par unité de consommation : 1er décile - Marne,D51,1741442,2014
2015,10853.0,Revenu disponible par unité de consommation : 1er décile - Marne,D51,1741442,2015
2012,10413.0,Revenu disponible par unité de consommation : 1er décile - Haute-Marne,D52,1741443,2012
2013,10593.0,Revenu disponible par unité de consommation : 1er décile - Haute-Marne,D52,1741443,2013
2014,10669.0,Revenu disponible par unité de consommation : 1er décile - Haute-Marne,D52,1741443,2014
2015,10737.0,Revenu disponible par unité de consommation : 1er décile - Haute-Marne,D52,1741443,2015
2012,11504.0,Revenu disponible par unité de consommation : 1er décile - Mayenne,D53,1741444,2012
2013,11655.0,Revenu disponible par unité de consommation : 1er décile - Mayenne,D53,1741444,2013
2014,11757.0,Revenu disponible par unité de consommation : 1er décile - Mayenne,D53,1741444,2014
2015,11727.0,Revenu disponible par unité de consommation : 1er décile - Mayenne,D53,1741444,2015
2012,10516.0,Revenu disponible par unité de consommation : 1er décile - Meurthe-et-Moselle,D54,1741445,2012
2013,10714.0,Revenu disponible par unité de consommation : 1er décile - Meurthe-et-Moselle,D54,1741445,2013
2014,10786.0,Revenu disponible par unité de consommation : 1er décile - Meurthe-et-Moselle,D54,1741445,2014
2015,10810.0,Revenu disponible par unité de consommation : 1er décile - Meurthe-et-Moselle,D54,1741445,2015
2012,10414.0,Revenu disponible par unité de consommation : 1er décile - Meuse,D55,1741446,2012
2013,10609.0,Revenu disponible par unité de consommation : 1er décile - Meuse,D55,1741446,2013
2014,10733.0,Revenu disponible par unité de consommation : 1er décile - Meuse,D55,1741446,2014
2015,10673.0,Revenu disponible par unité de consommation : 1er décile - Meuse,D55,1741446,2015
2012,11561.0,Revenu disponible par unité de consommation : 1er décile - Morbihan,D56,1741447,2012
2013,11735.0,Revenu disponible par unité de consommation : 1er décile - Morbihan,D56,1741447,2013
2014,11809.0,Revenu disponible par unité de consommation : 1er décile - Morbihan,D56,1741447,2014
2015,11846.0,Revenu disponible par unité de consommation : 1er décile - Morbihan,D56,1741447,2015
2012,9188.0,Revenu disponible par unité de consommation : 1er décile - Pyrénées-Orientales,D66,1741457,2012
2013,9321.0,Revenu disponible par unité de consommation : 1er décile - Pyrénées-Orientales,D66,1741457,2013
2014,9309.0,Revenu disponible par unité de consommation : 1er décile - Pyrénées-Orientales,D66,1741457,2014
2015,9561.0,Revenu disponible par unité de consommation : 1er décile - Pyrénées-Orientales,D66,1741457,2015
2012,11310.0,Revenu disponible par unité de consommation : 1er décile - Bas-Rhin,D67,1741458,2012
2013,11403.0,Revenu disponible par unité de consommation : 1er décile - Bas-Rhin,D67,1741458,2013
2014,11352.0,Revenu disponible par unité de consommation : 1er décile - Bas-Rhin,D67,1741458,2014
2015,11256.0,Revenu disponible par unité de consommation : 1er décile - Bas-Rhin,D67,1741458,2015
2012,11150.0,Revenu disponible par unité de consommation : 1er décile - Haut-Rhin,D68,1741459,2012
2013,11226.0,Revenu disponible par unité de consommation : 1er décile - Haut-Rhin,D68,1741459,2013
2014,11231.0,Revenu disponible par unité de consommation : 1er décile - Haut-Rhin,D68,1741459,2014
2015,11208.0,Revenu disponible par unité de consommation : 1er décile - Haut-Rhin,D68,1741459,2015
2012,10787.0,Revenu disponible par unité de consommation : 1er décile - Rhône,D69,1741460,2012
2013,10909.0,Revenu disponible par unité de consommation : 1er décile - Rhône,D69,1741460,2013
2014,10932.0,Revenu disponible par unité de consommation : 1er décile - Rhône,D69,1741460,2014
2015,10998.0,Revenu disponible par unité de consommation : 1er décile - Rhône,D69,1741460,2015
2012,10750.0,Revenu disponible par unité de consommation : 1er décile - Haute-Saône,D70,1741461,2012
2013,10923.0,Revenu disponible par unité de consommation : 1er décile - Haute-Saône,D70,1741461,2013
2014,10959.0,Revenu disponible par unité de consommation : 1er décile - Haute-Saône,D70,1741461,2014
2015,11107.0,Revenu disponible par unité de consommation : 1er décile - Haute-Saône,D70,1741461,2015
2012,11041.0,Revenu disponible par unité de consommation : 1er décile - Saône-et-Loire,D71,1741462,2012
2013,11239.0,Revenu disponible par unité de consommation : 1er décile - Saône-et-Loire,D71,1741462,2013
2014,11308.0,Revenu disponible par unité de consommation : 1er décile - Saône-et-Loire,D71,1741462,2014
2015,11344.0,Revenu disponible par unité de consommation : 1er décile - Saône-et-Loire,D71,1741462,2015
2012,11000.0,Revenu disponible par unité de consommation : 1er décile - Sarthe,D72,1741463,2012
2013,11162.0,Revenu disponible par unité de consommation : 1er décile - Sarthe,D72,1741463,2013
2014,11186.0,Revenu disponible par unité de consommation : 1er décile - Sarthe,D72,1741463,2014
2015,11192.0,Revenu disponible par unité de consommation : 1er décile - Sarthe,D72,1741463,2015
2012,11894.0,Revenu disponible par unité de consommation : 1er décile - Savoie,D73,1741464,2012
2013,12041.0,Revenu disponible par unité de consommation : 1er décile - Savoie,D73,1741464,2013
2014,12071.0,Revenu disponible par unité de consommation : 1er décile - Savoie,D73,1741464,2014
2015,12210.0,Revenu disponible par unité de consommation : 1er décile - Savoie,D73,1741464,2015
2012,12117.0,Revenu disponible par unité de consommation : 1er décile - Haute-Savoie,D74,1741465,2012
2013,12395.0,Revenu disponible par unité de consommation : 1er décile - Haute-Savoie,D74,1741465,2013
2014,12487.0,Revenu disponible par unité de consommation : 1er décile - Haute-Savoie,D74,1741465,2014
2015,12709.0,Revenu disponible par unité de consommation : 1er décile - Haute-Savoie,D74,1741465,2015
2012,9440.0,Revenu disponible par unité de consommation : 1er décile - Paris,D75,1741466,2012
2013,9652.0,Revenu disponible par unité de consommation : 1er décile - Paris,D75,1741466,2013
2014,9786.0,Revenu disponible par unité de consommation : 1er décile - Paris,D75,1741466,2014
2015,9864.0,Revenu disponible par unité de consommation : 1er décile - Paris,D75,1741466,2015
2012,10669.0,Revenu disponible par unité de consommation : 1er décile - Seine-Maritime,D76,1741467,2012
2013,10830.0,Revenu disponible par unité de consommation : 1er décile - Seine-Maritime,D76,1741467,2013
2014,10832.0,Revenu disponible par unité de consommation : 1er décile - Seine-Maritime,D76,1741467,2014
2015,10857.0,Revenu disponible par unité de consommation : 1er décile - Seine-Maritime,D76,1741467,2015
2012,11457.0,Revenu disponible par unité de consommation : 1er décile - Seine-et-Marne,D77,1741468,2012
2013,11559.0,Revenu disponible par unité de consommation : 1er décile - Seine-et-Marne,D77,1741468,2013
2014,11638.0,Revenu disponible par unité de consommation : 1er décile - Seine-et-Marne,D77,1741468,2014
2015,11623.0,Revenu disponible par unité de consommation : 1er décile - Seine-et-Marne,D77,1741468,2015
2012,12378.0,Revenu disponible par unité de consommation : 1er décile - Yvelines,D78,1741469,2012
2013,12445.0,Revenu disponible par unité de consommation : 1er décile - Yvelines,D78,1741469,2013
2014,12467.0,Revenu disponible par unité de consommation : 1er décile - Yvelines,D78,1741469,2014
2015,12477.0,Revenu disponible par unité de consommation : 1er décile - Yvelines,D78,1741469,2015
2012,11213.0,Revenu disponible par unité de consommation : 1er décile - Deux-Sèvres,D79,1741470,2012
2013,11380.0,Revenu disponible par unité de consommation : 1er décile - Deux-Sèvres,D79,1741470,2013
2014,11468.0,Revenu disponible par unité de consommation : 1er décile - Deux-Sèvres,D79,1741470,2014
2015,11546.0,Revenu disponible par unité de consommation : 1er décile - Deux-Sèvres,D79,1741470,2015
2012,10035.0,Revenu disponible par unité de consommation : 1er décile - Somme,D80,1741471,2012
2013,10211.0,Revenu disponible par unité de consommation : 1er décile - Somme,D80,1741471,2013
2014,10244.0,Revenu disponible par unité de consommation : 1er décile - Somme,D80,1741471,2014
2015,10302.0,Revenu disponible par unité de consommation : 1er décile - Somme,D80,1741471,2015
2012,10410.0,Revenu disponible par unité de consommation : 1er décile - Tarn,D81,1741472,2012
2013,10564.0,Revenu disponible par unité de consommation : 1er décile - Tarn,D81,1741472,2013
2014,10587.0,Revenu disponible par unité de consommation : 1er décile - Tarn,D81,1741472,2014
2015,10623.0,Revenu disponible par unité de consommation : 1er décile - Tarn,D81,1741472,2015
2012,10062.0,Revenu disponible par unité de consommation : 1er décile - Tarn-et-Garonne,D82,1741473,2012
2013,10142.0,Revenu disponible par unité de consommation : 1er décile - Tarn-et-Garonne,D82,1741473,2013
2014,10201.0,Revenu disponible par unité de consommation : 1er décile - Tarn-et-Garonne,D82,1741473,2014
2015,10230.0,Revenu disponible par unité de consommation : 1er décile - Tarn-et-Garonne,D82,1741473,2015
2012,9238.0,Revenu disponible par unité de consommation : 1er décile - Vaucluse,D84,1741475,2012
2013,9325.0,Revenu disponible par unité de consommation : 1er décile - Vaucluse,D84,1741475,2013
2014,9414.0,Revenu disponible par unité de consommation : 1er décile - Vaucluse,D84,1741475,2014
2015,9566.0,Revenu disponible par unité de consommation : 1er décile - Vaucluse,D84,1741475,2015
2012,32687.0,Revenu disponible par unité de consommation : 9e décile - Corrèze,D19,1741536,2012
2013,32869.0,Revenu disponible par unité de consommation : 9e décile - Corrèze,D19,1741536,2013
2014,33093.0,Revenu disponible par unité de consommation : 9e décile - Corrèze,D19,1741536,2014
2015,33354.0,Revenu disponible par unité de consommation : 9e décile - Corrèze,D19,1741536,2015
2012,65.5,Part des ménages fiscaux imposés - Eure,D27,1741799,2012
2013,59.1,Part des ménages fiscaux imposés - Eure,D27,1741799,2013
2014,59.0,Part des ménages fiscaux imposés - Eure,D27,1741799,2014
2015,55.7,Part des ménages fiscaux imposés - Eure,D27,1741799,2015
2012,10137.0,Revenu disponible par unité de consommation : 1er décile - Var,D83,1741474,2012
2013,10233.0,Revenu disponible par unité de consommation : 1er décile - Var,D83,1741474,2013
2014,10308.0,Revenu disponible par unité de consommation : 1er décile - Var,D83,1741474,2014
2015,10476.0,Revenu disponible par unité de consommation : 1er décile - Var,D83,1741474,2015
2012,11884.0,Revenu disponible par unité de consommation : 1er décile - Vendée,D85,1741476,2012
2013,12129.0,Revenu disponible par unité de consommation : 1er décile - Vendée,D85,1741476,2013
2014,12185.0,Revenu disponible par unité de consommation : 1er décile - Vendée,D85,1741476,2014
2015,12334.0,Revenu disponible par unité de consommation : 1er décile - Vendée,D85,1741476,2015
2012,10857.0,Revenu disponible par unité de consommation : 1er décile - Vienne,D86,1741477,2012
2013,11013.0,Revenu disponible par unité de consommation : 1er décile - Vienne,D86,1741477,2013
2014,11028.0,Revenu disponible par unité de consommation : 1er décile - Vienne,D86,1741477,2014
2015,11068.0,Revenu disponible par unité de consommation : 1er décile - Vienne,D86,1741477,2015
2012,10247.0,Revenu disponible par unité de consommation : 1er décile - Haute-Vienne,D87,1741478,2012
2013,10404.0,Revenu disponible par unité de consommation : 1er décile - Haute-Vienne,D87,1741478,2013
2014,10474.0,Revenu disponible par unité de consommation : 1er décile - Haute-Vienne,D87,1741478,2014
2015,10566.0,Revenu disponible par unité de consommation : 1er décile - Haute-Vienne,D87,1741478,2015
2012,10382.0,Revenu disponible par unité de consommation : 1er décile - Vosges,D88,1741479,2012
2013,10526.0,Revenu disponible par unité de consommation : 1er décile - Vosges,D88,1741479,2013
2014,10513.0,Revenu disponible par unité de consommation : 1er décile - Vosges,D88,1741479,2014
2015,10493.0,Revenu disponible par unité de consommation : 1er décile - Vosges,D88,1741479,2015
2012,10732.0,Revenu disponible par unité de consommation : 1er décile - Yonne,D89,1741480,2012
2013,10904.0,Revenu disponible par unité de consommation : 1er décile - Yonne,D89,1741480,2013
2014,10875.0,Revenu disponible par unité de consommation : 1er décile - Yonne,D89,1741480,2014
2015,10910.0,Revenu disponible par unité de consommation : 1er décile - Yonne,D89,1741480,2015
2012,10429.0,Revenu disponible par unité de consommation : 1er décile - Territoire de Belfort,D90,1741481,2012
2013,10532.0,Revenu disponible par unité de consommation : 1er décile - Territoire de Belfort,D90,1741481,2013
2014,10633.0,Revenu disponible par unité de consommation : 1er décile - Territoire de Belfort,D90,1741481,2014
2015,10836.0,Revenu disponible par unité de consommation : 1er décile - Territoire de Belfort,D90,1741481,2015
2012,11081.0,Revenu disponible par unité de consommation : 1er décile - Essonne,D91,1741482,2012
2013,11186.0,Revenu disponible par unité de consommation : 1er décile - Essonne,D91,1741482,2013
2014,11263.0,Revenu disponible par unité de consommation : 1er décile - Essonne,D91,1741482,2014
2015,11228.0,Revenu disponible par unité de consommation : 1er décile - Essonne,D91,1741482,2015
2012,11112.0,Revenu disponible par unité de consommation : 1er décile - Hauts-de-Seine,D92,1741483,2012
2013,11241.0,Revenu disponible par unité de consommation : 1er décile - Hauts-de-Seine,D92,1741483,2013
2014,11279.0,Revenu disponible par unité de consommation : 1er décile - Hauts-de-Seine,D92,1741483,2014
2015,11326.0,Revenu disponible par unité de consommation : 1er décile - Hauts-de-Seine,D92,1741483,2015
2012,8030.0,Revenu disponible par unité de consommation : 1er décile - Seine-Saint-Denis,D93,1741484,2012
2013,8124.0,Revenu disponible par unité de consommation : 1er décile - Seine-Saint-Denis,D93,1741484,2013
2014,8092.0,Revenu disponible par unité de consommation : 1er décile - Seine-Saint-Denis,D93,1741484,2014
2015,8143.0,Revenu disponible par unité de consommation : 1er décile - Seine-Saint-Denis,D93,1741484,2015
2012,10053.0,Revenu disponible par unité de consommation : 1er décile - Val-de-Marne,D94,1741485,2012
2013,10117.0,Revenu disponible par unité de consommation : 1er décile - Val-de-Marne,D94,1741485,2013
2014,10090.0,Revenu disponible par unité de consommation : 1er décile - Val-de-Marne,D94,1741485,2014
2015,10064.0,Revenu disponible par unité de consommation : 1er décile - Val-de-Marne,D94,1741485,2015
2012,9812.0,Revenu disponible par unité de consommation : 1er décile - Val-d'Oise,D95,1741486,2012
2013,9998.0,Revenu disponible par unité de consommation : 1er décile - Val-d'Oise,D95,1741486,2013
2014,10136.0,Revenu disponible par unité de consommation : 1er décile - Val-d'Oise,D95,1741486,2014
2015,10119.0,Revenu disponible par unité de consommation : 1er décile - Val-d'Oise,D95,1741486,2015
2012,40783.0,Revenu disponible par unité de consommation : 9e décile - Ain,D01,1741518,2012
2013,40697.0,Revenu disponible par unité de consommation : 9e décile - Ain,D01,1741518,2013
2014,41098.0,Revenu disponible par unité de consommation : 9e décile - Ain,D01,1741518,2014
2015,41796.0,Revenu disponible par unité de consommation : 9e décile - Ain,D01,1741518,2015
2012,31280.0,Revenu disponible par unité de consommation : 9e décile - Aisne,D02,1741519,2012
2013,31594.0,Revenu disponible par unité de consommation : 9e décile - Aisne,D02,1741519,2013
2014,31734.0,Revenu disponible par unité de consommation : 9e décile - Aisne,D02,1741519,2014
2015,31759.0,Revenu disponible par unité de consommation : 9e décile - Aisne,D02,1741519,2015
2012,32199.0,Revenu disponible par unité de consommation : 9e décile - Allier,D03,1741520,2012
2013,32419.0,Revenu disponible par unité de consommation : 9e décile - Allier,D03,1741520,2013
2014,32520.0,Revenu disponible par unité de consommation : 9e décile - Allier,D03,1741520,2014
2015,32416.0,Revenu disponible par unité de consommation : 9e décile - Allier,D03,1741520,2015
2012,33378.0,Revenu disponible par unité de consommation : 9e décile - Alpes-de-Haute-Provence,D04,1741521,2012
2013,33417.0,Revenu disponible par unité de consommation : 9e décile - Alpes-de-Haute-Provence,D04,1741521,2013
2014,33659.0,Revenu disponible par unité de consommation : 9e décile - Alpes-de-Haute-Provence,D04,1741521,2014
2015,33960.0,Revenu disponible par unité de consommation : 9e décile - Alpes-de-Haute-Provence,D04,1741521,2015
2012,32885.0,Revenu disponible par unité de consommation : 9e décile - Hautes-Alpes,D05,1741522,2012
2013,33051.0,Revenu disponible par unité de consommation : 9e décile - Hautes-Alpes,D05,1741522,2013
2014,33331.0,Revenu disponible par unité de consommation : 9e décile - Hautes-Alpes,D05,1741522,2014
2015,33613.0,Revenu disponible par unité de consommation : 9e décile - Hautes-Alpes,D05,1741522,2015
2012,39093.0,Revenu disponible par unité de consommation : 9e décile - Alpes-Maritimes,D06,1741523,2012
2013,38871.0,Revenu disponible par unité de consommation : 9e décile - Alpes-Maritimes,D06,1741523,2013
2014,39185.0,Revenu disponible par unité de consommation : 9e décile - Alpes-Maritimes,D06,1741523,2014
2015,39846.0,Revenu disponible par unité de consommation : 9e décile - Alpes-Maritimes,D06,1741523,2015
2012,32089.0,Revenu disponible par unité de consommation : 9e décile - Ardèche,D07,1741524,2012
2013,32347.0,Revenu disponible par unité de consommation : 9e décile - Ardèche,D07,1741524,2013
2014,32610.0,Revenu disponible par unité de consommation : 9e décile - Ardèche,D07,1741524,2014
2015,32817.0,Revenu disponible par unité de consommation : 9e décile - Ardèche,D07,1741524,2015
2012,30655.0,Revenu disponible par unité de consommation : 9e décile - Ardennes,D08,1741525,2012
2013,31123.0,Revenu disponible par unité de consommation : 9e décile - Ardennes,D08,1741525,2013
2014,31302.0,Revenu disponible par unité de consommation : 9e décile - Ardennes,D08,1741525,2014
2015,31458.0,Revenu disponible par unité de consommation : 9e décile - Ardennes,D08,1741525,2015
2012,31650.0,Revenu disponible par unité de consommation : 9e décile - Ariège,D09,1741526,2012
2013,31805.0,Revenu disponible par unité de consommation : 9e décile - Ariège,D09,1741526,2013
2014,31983.0,Revenu disponible par unité de consommation : 9e décile - Ariège,D09,1741526,2014
2015,31657.0,Revenu disponible par unité de consommation : 9e décile - Ariège,D09,1741526,2015
2012,33933.0,Revenu disponible par unité de consommation : 9e décile - Aube,D10,1741527,2012
2013,33958.0,Revenu disponible par unité de consommation : 9e décile - Aube,D10,1741527,2013
2014,33871.0,Revenu disponible par unité de consommation : 9e décile - Aube,D10,1741527,2014
2015,34210.0,Revenu disponible par unité de consommation : 9e décile - Aube,D10,1741527,2015
2012,30671.0,Revenu disponible par unité de consommation : 9e décile - Aude,D11,1741528,2012
2013,31001.0,Revenu disponible par unité de consommation : 9e décile - Aude,D11,1741528,2013
2014,31216.0,Revenu disponible par unité de consommation : 9e décile - Aude,D11,1741528,2014
2015,31670.0,Revenu disponible par unité de consommation : 9e décile - Aude,D11,1741528,2015
2012,32650.0,Revenu disponible par unité de consommation : 9e décile - Aveyron,D12,1741529,2012
2013,32644.0,Revenu disponible par unité de consommation : 9e décile - Aveyron,D12,1741529,2013
2014,32967.0,Revenu disponible par unité de consommation : 9e décile - Aveyron,D12,1741529,2014
2015,32690.0,Revenu disponible par unité de consommation : 9e décile - Aveyron,D12,1741529,2015
2012,36959.0,Revenu disponible par unité de consommation : 9e décile - Bouches-du-Rhône,D13,1741530,2012
2013,37015.0,Revenu disponible par unité de consommation : 9e décile - Bouches-du-Rhône,D13,1741530,2013
2014,37416.0,Revenu disponible par unité de consommation : 9e décile - Bouches-du-Rhône,D13,1741530,2014
2015,37907.0,Revenu disponible par unité de consommation : 9e décile - Bouches-du-Rhône,D13,1741530,2015
2012,34254.0,Revenu disponible par unité de consommation : 9e décile - Calvados,D14,1741531,2012
2013,34308.0,Revenu disponible par unité de consommation : 9e décile - Calvados,D14,1741531,2013
2014,34624.0,Revenu disponible par unité de consommation : 9e décile - Calvados,D14,1741531,2014
2015,34738.0,Revenu disponible par unité de consommation : 9e décile - Calvados,D14,1741531,2015
2012,31668.0,Revenu disponible par unité de consommation : 9e décile - Cantal,D15,1741532,2012
2013,31841.0,Revenu disponible par unité de consommation : 9e décile - Cantal,D15,1741532,2013
2014,32205.0,Revenu disponible par unité de consommation : 9e décile - Cantal,D15,1741532,2014
2015,32229.0,Revenu disponible par unité de consommation : 9e décile - Cantal,D15,1741532,2015
2012,32834.0,Revenu disponible par unité de consommation : 9e décile - Charente,D16,1741533,2012
2013,33187.0,Revenu disponible par unité de consommation : 9e décile - Charente,D16,1741533,2013
2014,33371.0,Revenu disponible par unité de consommation : 9e décile - Charente,D16,1741533,2014
2015,33330.0,Revenu disponible par unité de consommation : 9e décile - Charente,D16,1741533,2015
2012,34566.0,Revenu disponible par unité de consommation : 9e décile - Charente-Maritime,D17,1741534,2012
2013,34809.0,Revenu disponible par unité de consommation : 9e décile - Charente-Maritime,D17,1741534,2013
2014,35050.0,Revenu disponible par unité de consommation : 9e décile - Charente-Maritime,D17,1741534,2014
2015,35003.0,Revenu disponible par unité de consommation : 9e décile - Charente-Maritime,D17,1741534,2015
2012,32931.0,Revenu disponible par unité de consommation : 9e décile - Cher,D18,1741535,2012
2013,33094.0,Revenu disponible par unité de consommation : 9e décile - Cher,D18,1741535,2013
2014,33153.0,Revenu disponible par unité de consommation : 9e décile - Cher,D18,1741535,2014
2015,33060.0,Revenu disponible par unité de consommation : 9e décile - Cher,D18,1741535,2015
2012,35775.0,Revenu disponible par unité de consommation : 9e décile - Corse-du-Sud,D2A,1741537,2012
2013,36149.0,Revenu disponible par unité de consommation : 9e décile - Corse-du-Sud,D2A,1741537,2013
2014,36137.0,Revenu disponible par unité de consommation : 9e décile - Corse-du-Sud,D2A,1741537,2014
2015,36688.0,Revenu disponible par unité de consommation : 9e décile - Corse-du-Sud,D2A,1741537,2015
2012,33441.0,Revenu disponible par unité de consommation : 9e décile - Haute-Corse,D2B,1741538,2012
2013,33621.0,Revenu disponible par unité de consommation : 9e décile - Haute-Corse,D2B,1741538,2013
2014,33903.0,Revenu disponible par unité de consommation : 9e décile - Haute-Corse,D2B,1741538,2014
2015,34275.0,Revenu disponible par unité de consommation : 9e décile - Haute-Corse,D2B,1741538,2015
2012,36253.0,Revenu disponible par unité de consommation : 9e décile - Côte-d'Or,D21,1741539,2012
2013,36280.0,Revenu disponible par unité de consommation : 9e décile - Côte-d'Or,D21,1741539,2013
2014,36518.0,Revenu disponible par unité de consommation : 9e décile - Côte-d'Or,D21,1741539,2014
2015,36518.0,Revenu disponible par unité de consommation : 9e décile - Côte-d'Or,D21,1741539,2015
2012,33420.0,Revenu disponible par unité de consommation : 9e décile - Côtes-d'Armor,D22,1741540,2012
2013,33560.0,Revenu disponible par unité de consommation : 9e décile - Côtes-d'Armor,D22,1741540,2013
2014,33784.0,Revenu disponible par unité de consommation : 9e décile - Côtes-d'Armor,D22,1741540,2014
2015,33371.0,Revenu disponible par unité de consommation : 9e décile - Côtes-d'Armor,D22,1741540,2015
2012,30083.0,Revenu disponible par unité de consommation : 9e décile - Creuse,D23,1741541,2012
2013,30354.0,Revenu disponible par unité de consommation : 9e décile - Creuse,D23,1741541,2013
2014,30653.0,Revenu disponible par unité de consommation : 9e décile - Creuse,D23,1741541,2014
2015,30672.0,Revenu disponible par unité de consommation : 9e décile - Creuse,D23,1741541,2015
2012,32073.0,Revenu disponible par unité de consommation : 9e décile - Dordogne,D24,1741542,2012
2013,32301.0,Revenu disponible par unité de consommation : 9e décile - Dordogne,D24,1741542,2013
2014,32594.0,Revenu disponible par unité de consommation : 9e décile - Dordogne,D24,1741542,2014
2015,32363.0,Revenu disponible par unité de consommation : 9e décile - Dordogne,D24,1741542,2015
2012,36714.0,Revenu disponible par unité de consommation : 9e décile - Doubs,D25,1741543,2012
2013,36634.0,Revenu disponible par unité de consommation : 9e décile - Doubs,D25,1741543,2013
2014,37322.0,Revenu disponible par unité de consommation : 9e décile - Doubs,D25,1741543,2014
2015,38571.0,Revenu disponible par unité de consommation : 9e décile - Doubs,D25,1741543,2015
2012,33901.0,Revenu disponible par unité de consommation : 9e décile - Drôme,D26,1741544,2012
2013,34107.0,Revenu disponible par unité de consommation : 9e décile - Drôme,D26,1741544,2013
2014,34376.0,Revenu disponible par unité de consommation : 9e décile - Drôme,D26,1741544,2014
2015,34580.0,Revenu disponible par unité de consommation : 9e décile - Drôme,D26,1741544,2015
