periode,taux_chomage,code_zone,description
2003-Q3,9.9,D02,Taux de chômage localisé par département - Aisne
2003-Q4,10.3,D02,Taux de chômage localisé par département - Aisne
2004-Q1,10.5,D02,Taux de chômage localisé par département - Aisne
2004-Q2,10.4,D02,Taux de chômage localisé par département - Aisne
2004-Q3,10.5,D02,Taux de chômage localisé par département - Aisne
2004-Q4,10.6,D02,Taux de chômage localisé par département - Aisne
2005-Q1,10.4,D02,Taux de chômage localisé par département - Aisne
2005-Q2,10.7,D02,Taux de chômage localisé par département - Aisne
2005-Q3,11.1,D02,Taux de chômage localisé par département - Aisne
2005-Q4,11.4,D02,Taux de chômage localisé par département - Aisne
2006-Q1,11.4,D02,Taux de chômage localisé par département - Aisne
2006-Q2,11.2,D02,Taux de chômage localisé par département - Aisne
2006-Q3,11.1,D02,Taux de chômage localisé par département - Aisne
2006-Q4,10.6,D02,Taux de chômage localisé par département - Aisne
2007-Q1,10.7,D02,Taux de chômage localisé par département - Aisne
2007-Q2,10.2,D02,Taux de chômage localisé par département - Aisne
2007-Q3,10.1,D02,Taux de chômage localisé par département - Aisne
2007-Q4,9.7,D02,Taux de chômage localisé par département - Aisne
2008-Q1,9.3,D02,Taux de chômage localisé par département - Aisne
2008-Q2,9.6,D02,Taux de chômage localisé par département - Aisne
2008-Q3,9.9,D02,Taux de chômage localisé par département - Aisne
2008-Q4,10.3,D02,Taux de chômage localisé par département - Aisne
2009-Q1,11.3,D02,Taux de chômage localisé par département - Aisne
2009-Q2,12.2,D02,Taux de chômage localisé par département - Aisne
2009-Q3,12.3,D02,Taux de chômage localisé par département - Aisne
2009-Q4,12.7,D02,Taux de chômage localisé par département - Aisne
2010-Q1,12.5,D02,Taux de chômage localisé par département - Aisne
2010-Q2,12.5,D02,Taux de chômage localisé par département - Aisne
2010-Q3,12.5,D02,Taux de chômage localisé par département - Aisne
2010-Q4,12.5,D02,Taux de chômage localisé par département - Aisne
2011-Q1,12.5,D02,Taux de chômage localisé par département - Aisne
2011-Q2,12.5,D02,Taux de chômage localisé par département - Aisne
2011-Q3,12.5,D02,Taux de chômage localisé par département - Aisne
2011-Q4,13.0,D02,Taux de chômage localisé par département - Aisne
2012-Q1,13.3,D02,Taux de chômage localisé par département - Aisne
2012-Q2,13.6,D02,Taux de chômage localisé par département - Aisne
2012-Q3,13.6,D02,Taux de chômage localisé par département - Aisne
2012-Q4,14.2,D02,Taux de chômage localisé par département - Aisne
2013-Q1,14.3,D02,Taux de chômage localisé par département - Aisne
2013-Q2,14.4,D02,Taux de chômage localisé par département - Aisne
2013-Q3,14.2,D02,Taux de chômage localisé par département - Aisne
2013-Q4,13.9,D02,Taux de chômage localisé par département - Aisne
2014-Q1,13.9,D02,Taux de chômage localisé par département - Aisne
2014-Q2,13.8,D02,Taux de chômage localisé par département - Aisne
2014-Q3,13.9,D02,Taux de chômage localisé par département - Aisne
2014-Q4,14.0,D02,Taux de chômage localisé par département - Aisne
2015-Q1,13.8,D02,Taux de chômage localisé par département - Aisne
2015-Q2,14.0,D02,Taux de chômage localisé par département - Aisne
2015-Q3,13.8,D02,Taux de chômage localisé par département - Aisne
2015-Q4,13.8,D02,Taux de chômage localisé par département - Aisne
2016-Q1,13.8,D02,Taux de chômage localisé par département - Aisne
2016-Q2,13.6,D02,Taux de chômage localisé par département - Aisne
2016-Q3,13.4,D02,Taux de chômage localisé par département - Aisne
2016-Q4,13.7,D02,Taux de chômage localisé par département - Aisne
2017-Q1,13.2,D02,Taux de chômage localisé par département - Aisne
2017-Q2,13.1,D02,Taux de chômage localisé par département - Aisne
2017-Q3,13.1,D02,Taux de chômage localisé par département - Aisne
2017-Q4,12.5,D02,Taux de chômage localisé par département - Aisne
2018-Q1,12.9,D02,Taux de chômage localisé par département - Aisne
2018-Q2,12.5,D02,Taux de chômage localisé par département - Aisne
2018-Q3,12.1,D02,Taux de chômage localisé par département - Aisne
2018-Q4,12.0,D02,Taux de chômage localisé par département - Aisne
2019-Q1,12.1,D02,Taux de chômage localisé par département - Aisne
2019-Q2,11.6,D02,Taux de chômage localisé par département - Aisne
2019-Q3,11.4,D02,Taux de chômage localisé par département - Aisne
2019-Q4,11.3,D02,Taux de chômage localisé par département - Aisne
2020-Q1,11.2,D02,Taux de chômage localisé par département - Aisne
2020-Q2,9.6,D02,Taux de chômage localisé par département - Aisne
2020-Q3,12.0,D02,Taux de chômage localisé par département - Aisne
2020-Q4,11.0,D02,Taux de chômage localisé par département - Aisne
2021-Q1,11.3,D02,Taux de chômage localisé par département - Aisne
2021-Q2,10.8,D02,Taux de chômage localisé par département - Aisne
2021-Q3,11.1,D02,Taux de chômage localisé par département - Aisne
2021-Q4,10.6,D02,Taux de chômage localisé par département - Aisne
2022-Q1,10.5,D02,Taux de chômage localisé par département - Aisne
2022-Q2,10.5,D02,Taux de chômage localisé par département - Aisne
2022-Q3,10.2,D02,Taux de chômage localisé par département - Aisne
2022-Q4,10.2,D02,Taux de chômage localisé par département - Aisne
2023-Q1,10.3,D02,Taux de chômage localisé par département - Aisne
2023-Q2,10.3,D02,Taux de chômage localisé par département - Aisne
2023-Q3,10.5,D02,Taux de chômage localisé par département - Aisne
2023-Q4,10.7,D02,Taux de chômage localisé par département - Aisne
2024-Q1,10.7,D02,Taux de chômage localisé par département - Aisne
2024-Q2,10.4,D02,Taux de chômage localisé par département - Aisne
2024-Q3,10.4,D02,Taux de chômage localisé par département - Aisne
2024-Q4,10.1,D02,Taux de chômage localisé par département - Aisne
2025-Q1,10.2,D02,Taux de chômage localisé par département - Aisne
2025-Q2,10.2,D02,Taux de chômage localisé par département - Aisne
2025-Q3,10.3,D02,Taux de chômage localisé par département - Aisne
1982-Q1,7.3,D03,Taux de chômage localisé par département - Allier
1982-Q2,7.5,D03,Taux de chômage localisé par département - Allier
1982-Q3,7.7,D03,Taux de chômage localisé par département - Allier
1982-Q4,7.7,D03,Taux de chômage localisé par département - Allier
1983-Q1,7.7,D03,Taux de chômage localisé par département - Allier
1983-Q2,7.7,D03,Taux de chômage localisé par département - Allier
1983-Q3,7.8,D03,Taux de chômage localisé par département - Allier
1983-Q4,8.4,D03,Taux de chômage localisé par département - Allier
1984-Q1,9.3,D03,Taux de chômage localisé par département - Allier
1984-Q2,10.2,D03,Taux de chômage localisé par département - Allier
1984-Q3,10.6,D03,Taux de chômage localisé par département - Allier
1984-Q4,10.7,D03,Taux de chômage localisé par département - Allier
1985-Q1,10.6,D03,Taux de chômage localisé par département - Allier
1985-Q2,10.4,D03,Taux de chômage localisé par département - Allier
1985-Q3,10.7,D03,Taux de chômage localisé par département - Allier
1985-Q4,10.7,D03,Taux de chômage localisé par département - Allier
1986-Q1,10.5,D03,Taux de chômage localisé par département - Allier
1986-Q2,10.8,D03,Taux de chômage localisé par département - Allier
1986-Q3,10.8,D03,Taux de chômage localisé par département - Allier
1986-Q4,11.0,D03,Taux de chômage localisé par département - Allier
1987-Q1,11.3,D03,Taux de chômage localisé par département - Allier
1987-Q2,11.1,D03,Taux de chômage localisé par département - Allier
1987-Q3,10.7,D03,Taux de chômage localisé par département - Allier
1987-Q4,10.7,D03,Taux de chômage localisé par département - Allier
1988-Q1,10.7,D03,Taux de chômage localisé par département - Allier
1988-Q2,10.6,D03,Taux de chômage localisé par département - Allier
1988-Q3,10.6,D03,Taux de chômage localisé par département - Allier
1988-Q4,10.4,D03,Taux de chômage localisé par département - Allier
1989-Q1,10.2,D03,Taux de chômage localisé par département - Allier
1989-Q2,10.1,D03,Taux de chômage localisé par département - Allier
1989-Q3,10.0,D03,Taux de chômage localisé par département - Allier
1989-Q4,9.9,D03,Taux de chômage localisé par département - Allier
1990-Q1,10.1,D03,Taux de chômage localisé par département - Allier
1990-Q2,10.3,D03,Taux de chômage localisé par département - Allier
1990-Q3,10.3,D03,Taux de chômage localisé par département - Allier
1990-Q4,10.3,D03,Taux de chômage localisé par département - Allier
1991-Q1,10.3,D03,Taux de chômage localisé par département - Allier
1991-Q2,10.4,D03,Taux de chômage localisé par département - Allier
1991-Q3,10.5,D03,Taux de chômage localisé par département - Allier
1991-Q4,10.6,D03,Taux de chômage localisé par département - Allier
1992-Q1,10.8,D03,Taux de chômage localisé par département - Allier
1992-Q2,10.6,D03,Taux de chômage localisé par département - Allier
1992-Q3,10.5,D03,Taux de chômage localisé par département - Allier
1992-Q4,10.5,D03,Taux de chômage localisé par département - Allier
1993-Q1,10.3,D03,Taux de chômage localisé par département - Allier
1993-Q2,10.5,D03,Taux de chômage localisé par département - Allier
1993-Q3,10.8,D03,Taux de chômage localisé par département - Allier
1993-Q4,11.2,D03,Taux de chômage localisé par département - Allier
1994-Q1,11.4,D03,Taux de chômage localisé par département - Allier
1994-Q2,11.5,D03,Taux de chômage localisé par département - Allier
1994-Q3,11.3,D03,Taux de chômage localisé par département - Allier
1994-Q4,11.0,D03,Taux de chômage localisé par département - Allier
1995-Q1,10.7,D03,Taux de chômage localisé par département - Allier
1995-Q2,10.4,D03,Taux de chômage localisé par département - Allier
1995-Q3,10.2,D03,Taux de chômage localisé par département - Allier
1995-Q4,10.5,D03,Taux de chômage localisé par département - Allier
1996-Q1,10.9,D03,Taux de chômage localisé par département - Allier
1996-Q2,11.2,D03,Taux de chômage localisé par département - Allier
1996-Q3,11.2,D03,Taux de chômage localisé par département - Allier
1996-Q4,11.3,D03,Taux de chômage localisé par département - Allier
1997-Q1,11.2,D03,Taux de chômage localisé par département - Allier
1997-Q2,11.2,D03,Taux de chômage localisé par département - Allier
1997-Q3,11.2,D03,Taux de chômage localisé par département - Allier
1997-Q4,10.9,D03,Taux de chômage localisé par département - Allier
1998-Q1,10.5,D03,Taux de chômage localisé par département - Allier
1998-Q2,10.4,D03,Taux de chômage localisé par département - Allier
1998-Q3,10.3,D03,Taux de chômage localisé par département - Allier
1998-Q4,10.3,D03,Taux de chômage localisé par département - Allier
1999-Q1,10.3,D03,Taux de chômage localisé par département - Allier
1999-Q2,10.3,D03,Taux de chômage localisé par département - Allier
1999-Q3,10.0,D03,Taux de chômage localisé par département - Allier
1999-Q4,9.6,D03,Taux de chômage localisé par département - Allier
2000-Q1,9.0,D03,Taux de chômage localisé par département - Allier
2000-Q2,8.5,D03,Taux de chômage localisé par département - Allier
2000-Q3,8.2,D03,Taux de chômage localisé par département - Allier
2000-Q4,8.2,D03,Taux de chômage localisé par département - Allier
2001-Q1,8.4,D03,Taux de chômage localisé par département - Allier
2001-Q2,8.2,D03,Taux de chômage localisé par département - Allier
2001-Q3,7.8,D03,Taux de chômage localisé par département - Allier
2001-Q4,7.7,D03,Taux de chômage localisé par département - Allier
2002-Q1,7.7,D03,Taux de chômage localisé par département - Allier
2002-Q2,7.6,D03,Taux de chômage localisé par département - Allier
2002-Q3,7.5,D03,Taux de chômage localisé par département - Allier
2002-Q4,7.5,D03,Taux de chômage localisé par département - Allier
2003-Q1,7.8,D03,Taux de chômage localisé par département - Allier
2003-Q2,7.9,D03,Taux de chômage localisé par département - Allier
2003-Q3,7.8,D03,Taux de chômage localisé par département - Allier
2003-Q4,8.1,D03,Taux de chômage localisé par département - Allier
2004-Q1,8.3,D03,Taux de chômage localisé par département - Allier
2004-Q2,8.2,D03,Taux de chômage localisé par département - Allier
2004-Q3,8.4,D03,Taux de chômage localisé par département - Allier
2004-Q4,8.5,D03,Taux de chômage localisé par département - Allier
2005-Q1,8.1,D03,Taux de chômage localisé par département - Allier
2005-Q2,8.3,D03,Taux de chômage localisé par département - Allier
2005-Q3,8.5,D03,Taux de chômage localisé par département - Allier
2005-Q4,8.7,D03,Taux de chômage localisé par département - Allier
2006-Q1,8.7,D03,Taux de chômage localisé par département - Allier
2006-Q2,8.6,D03,Taux de chômage localisé par département - Allier
2006-Q3,8.6,D03,Taux de chômage localisé par département - Allier
2006-Q4,8.1,D03,Taux de chômage localisé par département - Allier
2007-Q1,8.2,D03,Taux de chômage localisé par département - Allier
2007-Q2,7.8,D03,Taux de chômage localisé par département - Allier
2007-Q3,7.7,D03,Taux de chômage localisé par département - Allier
2007-Q4,7.2,D03,Taux de chômage localisé par département - Allier
2008-Q1,6.8,D03,Taux de chômage localisé par département - Allier
2008-Q2,7.1,D03,Taux de chômage localisé par département - Allier
2008-Q3,7.3,D03,Taux de chômage localisé par département - Allier
2008-Q4,7.8,D03,Taux de chômage localisé par département - Allier
2009-Q1,8.6,D03,Taux de chômage localisé par département - Allier
2009-Q2,9.1,D03,Taux de chômage localisé par département - Allier
2009-Q3,9.0,D03,Taux de chômage localisé par département - Allier
2009-Q4,9.5,D03,Taux de chômage localisé par département - Allier
2010-Q1,9.2,D03,Taux de chômage localisé par département - Allier
2010-Q2,9.1,D03,Taux de chômage localisé par département - Allier
2010-Q3,9.2,D03,Taux de chômage localisé par département - Allier
2010-Q4,9.1,D03,Taux de chômage localisé par département - Allier
2011-Q1,9.1,D03,Taux de chômage localisé par département - Allier
2011-Q2,9.0,D03,Taux de chômage localisé par département - Allier
2011-Q3,9.2,D03,Taux de chômage localisé par département - Allier
2011-Q4,9.4,D03,Taux de chômage localisé par département - Allier
2012-Q1,9.5,D03,Taux de chômage localisé par département - Allier
2012-Q2,9.8,D03,Taux de chômage localisé par département - Allier
2012-Q3,9.8,D03,Taux de chômage localisé par département - Allier
2012-Q4,10.2,D03,Taux de chômage localisé par département - Allier
2013-Q1,10.3,D03,Taux de chômage localisé par département - Allier
2013-Q2,10.3,D03,Taux de chômage localisé par département - Allier
2013-Q3,10.1,D03,Taux de chômage localisé par département - Allier
2013-Q4,10.1,D03,Taux de chômage localisé par département - Allier
2014-Q1,10.1,D03,Taux de chômage localisé par département - Allier
2014-Q2,10.2,D03,Taux de chômage localisé par département - Allier
2014-Q3,10.3,D03,Taux de chômage localisé par département - Allier
2014-Q4,10.5,D03,Taux de chômage localisé par département - Allier
