periode,nb_logements,description,zone,id_serie,annee,mois
2002-12,359000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2002,12
2003-01,359900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,1
2003-02,363000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,2
2003-03,364400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,3
2003-04,364200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,4
2003-05,366900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,5
2003-06,370000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,6
2003-07,374400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,7
2003-08,378200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,8
2003-09,382500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,9
2003-10,385700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,10
2003-11,389500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,11
2003-12,395000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2003,12
2004-01,401000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,1
2004-02,407300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,2
2004-03,414300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,3
2004-04,420500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,4
2004-05,427000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,5
2004-06,438500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,6
2004-07,442600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,7
2004-08,451000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,8
2004-09,456900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,9
2004-10,465300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,10
2004-11,473500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,11
2004-12,482900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2004,12
2005-01,489300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,1
2005-02,491600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,2
2005-03,496800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,3
2005-04,500500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,4
2005-05,503000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,5
2005-06,509800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,6
2005-07,514000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,7
2005-08,516300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,8
2005-09,520500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,9
2005-10,521300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,10
2005-11,523500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,11
2005-12,530500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2005,12
2006-01,535500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,1
2006-02,541800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,2
2006-03,550300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,3
2006-04,555200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,4
2006-05,562000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,5
2006-06,565600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,6
2006-07,569700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,7
2006-08,573000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,8
2006-09,570600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,9
2006-10,577500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,10
2006-11,582400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,11
2006-12,579800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2006,12
2007-01,577000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,1
2007-02,577000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,2
2007-03,579400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,3
2007-04,576700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,4
2007-05,575200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,5
2007-06,571500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,6
2007-07,572500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,7
2007-08,571600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,8
2007-09,570200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,9
2007-10,566600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,10
2007-11,556200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,11
2007-12,550400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2007,12
2008-01,549300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,1
2008-02,547700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,2
2008-03,539900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,3
2008-04,536300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,4
2008-05,530400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,5
2008-06,519700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,6
2008-07,507800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,7
2008-08,495900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,8
2008-09,488300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,9
2008-10,477600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,10
2008-11,468400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,11
2008-12,454600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2008,12
2009-01,441100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,1
2009-02,423500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,2
2009-03,409200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,3
2009-04,397700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,4
2009-05,384700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,5
2009-06,375500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,6
2009-07,370000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,7
2009-08,366100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,8
2009-09,363100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,9
2009-10,358700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,10
2009-11,359600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,11
2009-12,363400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2009,12
2010-01,366700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,1
2010-02,375100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,2
2010-03,387600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,3
2010-04,397400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,4
2010-05,407500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,5
2010-06,418900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,6
2010-07,429600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,7
2010-08,436100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,8
2010-09,443500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,9
2010-10,446700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,10
2010-11,449500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,11
2010-12,455100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2010,12
2011-01,462600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,1
2011-02,463600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,2
2011-03,461100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,3
2011-04,460600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,4
2011-05,467900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,5
2011-06,469700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,6
2011-07,472500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,7
2011-08,478700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,8
2011-09,487300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,9
2011-10,490500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,10
2011-11,495700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,11
2011-12,500900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2011,12
2012-01,499800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,1
2012-02,500700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,2
2012-03,499300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,3
2012-04,501100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,4
2012-05,494400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,5
2012-06,492300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,6
2012-07,488700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,7
2012-08,489800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,8
2012-09,479600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,9
2012-10,477500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,10
2012-11,472400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,11
2012-12,464200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2012,12
2013-01,465300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,1
2013-02,472600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,2
2013-03,475400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,3
2013-04,467600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,4
2013-05,457800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,5
2013-06,449400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,6
2013-07,439000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,7
2013-08,424400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,8
2013-09,416800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,9
2013-10,413800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,10
2013-11,410300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,11
2013-12,406400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2013,12
2014-01,396000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,1
2014-02,381000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,2
2014-03,375900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,3
2014-04,370500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,4
2014-05,370800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,5
2014-06,370700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,6
2014-07,372800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,7
2014-08,371700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,8
2014-09,372800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,9
2014-10,369000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,10
2014-11,364700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,11
2014-12,364200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2014,12
2015-01,363000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,1
2015-02,361100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,2
2015-03,357500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,3
2015-04,360900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,4
2015-05,359000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,5
2015-06,363900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,6
2015-07,364000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,7
2015-08,368500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,8
2015-09,372600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,9
2015-10,375600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,10
2015-11,384300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,11
2015-12,389800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2015,12
2016-01,391800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,1
2016-02,398800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,2
2016-03,400400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,3
2016-04,405900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,4
2016-05,415300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,5
2016-06,416600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,6
2016-07,420900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,7
2016-08,425900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,8
2016-09,436400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,9
2016-10,440200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,10
2016-11,444300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,11
2016-12,449500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2016,12
2017-01,453000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,1
2017-02,453900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,2
2017-03,464100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,3
2017-04,463600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,4
2017-05,467200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,5
2017-06,472300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,6
2017-07,479100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,7
2017-08,480800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,8
2017-09,482100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,9
2017-10,484100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,10
2017-11,480100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,11
2017-12,479300,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2017,12
2018-01,481100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,1
2018-02,483600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,2
2018-03,477200,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,3
2018-04,477900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,4
2018-05,477100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,5
2018-06,470500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,6
2018-07,464100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,7
2018-08,462400,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,8
2018-09,457100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,9
2018-10,456700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,10
2018-11,456000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,11
2018-12,449600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2018,12
2019-01,447100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,1
2019-02,440000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,2
2019-03,436800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,3
2019-04,438000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,4
2019-05,434800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,5
2019-06,434100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,6
2019-07,436900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,7
2019-08,433000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,8
2019-09,427800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,9
2019-10,430500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,10
2019-11,430100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,11
2019-12,436700,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2019,12
2020-01,439100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,1
2020-02,444500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,2
2020-03,444600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,3
2020-04,423800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,4
2020-05,408500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,5
2020-06,403600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,6
2020-07,393500,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,7
2020-08,390800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,8
2020-09,391600,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,9
2020-10,384900,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,10
2020-11,386000,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,11
2020-12,382100,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2020,12
2021-01,379800,Nombre de logements autorisés - Cumul sur douze mois - Total - France métropolitaine - Estimations en date réelle,FM,1718162,2021,1
